,Date,Hour,Daily Peak Probability,Vote
7617,11/13/2008,10,,0
7618,11/13/2008,11,,0
7619,11/13/2008,12,,0
7620,11/13/2008,13,,0
7621,11/13/2008,14,,0
7622,11/13/2008,15,,0
7623,11/13/2008,16,,0
7624,11/13/2008,17,,0
7625,11/13/2008,18,,0
7626,11/13/2008,19,,762
7627,11/13/2008,20,,209
7628,11/13/2008,21,,2
7629,11/13/2008,22,,0
7630,11/13/2008,23,,0
7631,11/13/2008,24,,0
7632,11/14/2008,1,,0
7633,11/14/2008,2,,0
7634,11/14/2008,3,,0
7635,11/14/2008,4,,0
7636,11/14/2008,5,,0
7637,11/14/2008,6,,0
7638,11/14/2008,7,,0
7639,11/14/2008,8,,0
7640,11/14/2008,9,,0
7641,11/14/2008,10,,0
7642,11/14/2008,11,,0
7643,11/14/2008,12,,0
7644,11/14/2008,13,,0
7645,11/14/2008,14,,0
7646,11/14/2008,15,,0
7647,11/14/2008,16,,0
7648,11/14/2008,17,,0
7649,11/14/2008,18,,0
7650,11/14/2008,19,,76
7651,11/14/2008,20,,232
7652,11/14/2008,21,,363
7653,11/14/2008,22,,329
7654,11/14/2008,23,,0
7655,11/14/2008,24,,0
7656,11/15/2008,1,,0
7657,11/15/2008,2,,0
7658,11/15/2008,3,,0
7659,11/15/2008,4,,0
7660,11/15/2008,5,,0
7661,11/15/2008,6,,0
7662,11/15/2008,7,,0
7663,11/15/2008,8,,180
7664,11/15/2008,9,,121
7665,11/15/2008,10,,1
7666,11/15/2008,11,,0
7667,11/15/2008,12,,0
7668,11/15/2008,13,,0
7669,11/15/2008,14,,0
7670,11/15/2008,15,,0
7671,11/15/2008,16,,0
7672,11/15/2008,17,,0
7673,11/15/2008,18,,0
7674,11/15/2008,19,,0
7675,11/15/2008,20,,6
7676,11/15/2008,21,,168
7677,11/15/2008,22,,522
7678,11/15/2008,23,,2
7679,11/15/2008,24,,0
7680,11/16/2008,1,,0
7681,11/16/2008,2,,0
7682,11/16/2008,3,,0
7683,11/16/2008,4,,0
7684,11/16/2008,5,,0
7685,11/16/2008,6,,0
7686,11/16/2008,7,,128
7687,11/16/2008,8,,793
7688,11/16/2008,9,,79
7689,11/16/2008,10,,0
7690,11/16/2008,11,,0
7691,11/16/2008,12,,0
7692,11/16/2008,13,,0
7693,11/16/2008,14,,0
7694,11/16/2008,15,,0
7695,11/16/2008,16,,0
7696,11/16/2008,17,,0
7697,11/16/2008,18,,0
7698,11/16/2008,19,,0
7699,11/16/2008,20,,0
7700,11/16/2008,21,,0
7701,11/16/2008,22,,0
7702,11/16/2008,23,,0
7703,11/16/2008,24,,0
7704,11/17/2008,1,,0
7705,11/17/2008,2,,0
7706,11/17/2008,3,,0
7707,11/17/2008,4,,0
7708,11/17/2008,5,,0
7709,11/17/2008,6,,0
7710,11/17/2008,7,,833
7711,11/17/2008,8,,162
7712,11/17/2008,9,,5
7713,11/17/2008,10,,0
7714,11/17/2008,11,,0
7715,11/17/2008,12,,0
7716,11/17/2008,13,,0
7717,11/17/2008,14,,0
7718,11/17/2008,15,,0
7719,11/17/2008,16,,0
7720,11/17/2008,17,,0
7721,11/17/2008,18,,0
7722,11/17/2008,19,,0
7723,11/17/2008,20,,0
7724,11/17/2008,21,,0
7725,11/17/2008,22,,0
7726,11/17/2008,23,,0
7727,11/17/2008,24,,0
7728,11/18/2008,1,,0
7729,11/18/2008,2,,0
7730,11/18/2008,3,,0
7731,11/18/2008,4,,0
7732,11/18/2008,5,,0
7733,11/18/2008,6,,0
7734,11/18/2008,7,,354
7735,11/18/2008,8,,565
7736,11/18/2008,9,,69
7737,11/18/2008,10,,0
7738,11/18/2008,11,,0
7739,11/18/2008,12,,0
7740,11/18/2008,13,,0
7741,11/18/2008,14,,0
7742,11/18/2008,15,,0
7743,11/18/2008,16,,0
7744,11/18/2008,17,,0
7745,11/18/2008,18,,0
7746,11/18/2008,19,,0
7747,11/18/2008,20,,11
7748,11/18/2008,21,,1
7749,11/18/2008,22,,0
7750,11/18/2008,23,,0
7751,11/18/2008,24,,0
7752,11/19/2008,1,,0
7753,11/19/2008,2,,0
7754,11/19/2008,3,,0
7755,11/19/2008,4,,0
7756,11/19/2008,5,,0
7757,11/19/2008,6,,0
7758,11/19/2008,7,,170
7759,11/19/2008,8,,807
7760,11/19/2008,9,,23
7761,11/19/2008,10,,0
7762,11/19/2008,11,,0
7763,11/19/2008,12,,0
7764,11/19/2008,13,,0
7765,11/19/2008,14,,0
7766,11/19/2008,15,,0
7767,11/19/2008,16,,0
7768,11/19/2008,17,,0
7769,11/19/2008,18,,0
7770,11/19/2008,19,,0
7771,11/19/2008,20,,0
7772,11/19/2008,21,,0
7773,11/19/2008,22,,0
7774,11/19/2008,23,,0
7775,11/19/2008,24,,0
7776,11/20/2008,1,,0
7777,11/20/2008,2,,0
7778,11/20/2008,3,,0
7779,11/20/2008,4,,0
7780,11/20/2008,5,,0
7781,11/20/2008,6,,0
7782,11/20/2008,7,,2
7783,11/20/2008,8,,590
7784,11/20/2008,9,,120
7785,11/20/2008,10,,34
7786,11/20/2008,11,,0
7787,11/20/2008,12,,0
7788,11/20/2008,13,,0
7789,11/20/2008,14,,0
7790,11/20/2008,15,,0
7791,11/20/2008,16,,0
7792,11/20/2008,17,,0
7793,11/20/2008,18,,0
7794,11/20/2008,19,,177
7795,11/20/2008,20,,73
7796,11/20/2008,21,,4
7797,11/20/2008,22,,0
7798,11/20/2008,23,,0
7799,11/20/2008,24,,0
7800,11/21/2008,1,,0
7801,11/21/2008,2,,0
7802,11/21/2008,3,,0
7803,11/21/2008,4,,0
7804,11/21/2008,5,,0
7805,11/21/2008,6,,0
7806,11/21/2008,7,,0
7807,11/21/2008,8,,0
7808,11/21/2008,9,,0
7809,11/21/2008,10,,20
7810,11/21/2008,11,,0
7811,11/21/2008,12,,0
7812,11/21/2008,13,,0
7813,11/21/2008,14,,0
7814,11/21/2008,15,,0
7815,11/21/2008,16,,0
7816,11/21/2008,17,,0
7817,11/21/2008,18,,1
7818,11/21/2008,19,,296
7819,11/21/2008,20,,614
7820,11/21/2008,21,,69
7821,11/21/2008,22,,0
7822,11/21/2008,23,,0
7823,11/21/2008,24,,0
7824,11/22/2008,1,,0
7825,11/22/2008,2,,0
7826,11/22/2008,3,,0
7827,11/22/2008,4,,0
7828,11/22/2008,5,,0
7829,11/22/2008,6,,0
7830,11/22/2008,7,,0
7831,11/22/2008,8,,0
7832,11/22/2008,9,,2
7833,11/22/2008,10,,2
7834,11/22/2008,11,,0
7835,11/22/2008,12,,0
7836,11/22/2008,13,,0
7837,11/22/2008,14,,0
7838,11/22/2008,15,,0
7839,11/22/2008,16,,0
7840,11/22/2008,17,,0
7841,11/22/2008,18,,0
7842,11/22/2008,19,,47
7843,11/22/2008,20,,149
7844,11/22/2008,21,,398
7845,11/22/2008,22,,397
7846,11/22/2008,23,,5
7847,11/22/2008,24,,0
7848,11/23/2008,1,,0
7849,11/23/2008,2,,0
7850,11/23/2008,3,,0
7851,11/23/2008,4,,0
7852,11/23/2008,5,,0
7853,11/23/2008,6,,0
7854,11/23/2008,7,,29
7855,11/23/2008,8,,890
7856,11/23/2008,9,,81
7857,11/23/2008,10,,0
7858,11/23/2008,11,,0
7859,11/23/2008,12,,0
7860,11/23/2008,13,,0
7861,11/23/2008,14,,0
7862,11/23/2008,15,,0
7863,11/23/2008,16,,0
7864,11/23/2008,17,,0
7865,11/23/2008,18,,0
7866,11/23/2008,19,,0
7867,11/23/2008,20,,0
7868,11/23/2008,21,,0
7869,11/23/2008,22,,0
7870,11/23/2008,23,,0
7871,11/23/2008,24,,0
7872,11/24/2008,1,,0
7873,11/24/2008,2,,0
7874,11/24/2008,3,,0
7875,11/24/2008,4,,0
7876,11/24/2008,5,,0
7877,11/24/2008,6,,0
7878,11/24/2008,7,,7
7879,11/24/2008,8,,6
7880,11/24/2008,9,,10
7881,11/24/2008,10,,8
7882,11/24/2008,11,,1
7883,11/24/2008,12,,0
7884,11/24/2008,13,,0
7885,11/24/2008,14,,0
7886,11/24/2008,15,,0
7887,11/24/2008,16,,0
7888,11/24/2008,17,,0
7889,11/24/2008,18,,61
7890,11/24/2008,19,,435
7891,11/24/2008,20,,425
7892,11/24/2008,21,,44
7893,11/24/2008,22,,3
7894,11/24/2008,23,,0
7895,11/24/2008,24,,0
7896,11/25/2008,1,,0
7897,11/25/2008,2,,0
7898,11/25/2008,3,,0
7899,11/25/2008,4,,0
7900,11/25/2008,5,,0
7901,11/25/2008,6,,0
7902,11/25/2008,7,,1
7903,11/25/2008,8,,19
7904,11/25/2008,9,,29
7905,11/25/2008,10,,9
7906,11/25/2008,11,,0
7907,11/25/2008,12,,0
7908,11/25/2008,13,,0
7909,11/25/2008,14,,0
7910,11/25/2008,15,,0
7911,11/25/2008,16,,0
7912,11/25/2008,17,,0
7913,11/25/2008,18,,0
7914,11/25/2008,19,,755
7915,11/25/2008,20,,185
7916,11/25/2008,21,,1
7917,11/25/2008,22,,1
7918,11/25/2008,23,,0
7919,11/25/2008,24,,0
7920,11/26/2008,1,,0
7921,11/26/2008,2,,0
7922,11/26/2008,3,,0
7923,11/26/2008,4,,0
7924,11/26/2008,5,,0
7925,11/26/2008,6,,0
7926,11/26/2008,7,,0
7927,11/26/2008,8,,0
7928,11/26/2008,9,,0
7929,11/26/2008,10,,0
7930,11/26/2008,11,,0
7931,11/26/2008,12,,0
7932,11/26/2008,13,,0
7933,11/26/2008,14,,0
7934,11/26/2008,15,,0
7935,11/26/2008,16,,0
7936,11/26/2008,17,,0
7937,11/26/2008,18,,0
7938,11/26/2008,19,,20
7939,11/26/2008,20,,74
7940,11/26/2008,21,,757
7941,11/26/2008,22,,149
7942,11/26/2008,23,,0
7943,11/26/2008,24,,0
7944,11/27/2008,1,,0
7945,11/27/2008,2,,0
7946,11/27/2008,3,,0
7947,11/27/2008,4,,0
7948,11/27/2008,5,,0
7949,11/27/2008,6,,0
7950,11/27/2008,7,,10
7951,11/27/2008,8,,494
7952,11/27/2008,9,,228
7953,11/27/2008,10,,1
7954,11/27/2008,11,,0
7955,11/27/2008,12,,0
7956,11/27/2008,13,,0
7957,11/27/2008,14,,0
7958,11/27/2008,15,,0
7959,11/27/2008,16,,0
7960,11/27/2008,17,,0
7961,11/27/2008,18,,0
7962,11/27/2008,19,,0
7963,11/27/2008,20,,0
7964,11/27/2008,21,,50
7965,11/27/2008,22,,217
7966,11/27/2008,23,,0
7967,11/27/2008,24,,0
7968,11/28/2008,1,,0
7969,11/28/2008,2,,0
7970,11/28/2008,3,,0
7971,11/28/2008,4,,0
7972,11/28/2008,5,,0
7973,11/28/2008,6,,0
7974,11/28/2008,7,,471
7975,11/28/2008,8,,528
7976,11/28/2008,9,,1
7977,11/28/2008,10,,0
7978,11/28/2008,11,,0
7979,11/28/2008,12,,0
7980,11/28/2008,13,,0
7981,11/28/2008,14,,0
7982,11/28/2008,15,,0
7983,11/28/2008,16,,0
7984,11/28/2008,17,,0
7985,11/28/2008,18,,0
7986,11/28/2008,19,,0
7987,11/28/2008,20,,0
7988,11/28/2008,21,,0
7989,11/28/2008,22,,0
7990,11/28/2008,23,,0
7991,11/28/2008,24,,0
7992,11/29/2008,1,,0
7993,11/29/2008,2,,0
7994,11/29/2008,3,,0
7995,11/29/2008,4,,0
7996,11/29/2008,5,,0
7997,11/29/2008,6,,0
7998,11/29/2008,7,,3
7999,11/29/2008,8,,679
8000,11/29/2008,9,,33
8001,11/29/2008,10,,0
8002,11/29/2008,11,,0
8003,11/29/2008,12,,0
8004,11/29/2008,13,,0
8005,11/29/2008,14,,0
8006,11/29/2008,15,,0
8007,11/29/2008,16,,0
8008,11/29/2008,17,,0
8009,11/29/2008,18,,0
8010,11/29/2008,19,,0
8011,11/29/2008,20,,105
8012,11/29/2008,21,,111
8013,11/29/2008,22,,69
8014,11/29/2008,23,,0
8015,11/29/2008,24,,0
8016,11/30/2008,1,,0
8017,11/30/2008,2,,0
8018,11/30/2008,3,,0
8019,11/30/2008,4,,0
8020,11/30/2008,5,,0
8021,11/30/2008,6,,0
8022,11/30/2008,7,,6
8023,11/30/2008,8,,908
8024,11/30/2008,9,,84
8025,11/30/2008,10,,0
8026,11/30/2008,11,,0
8027,11/30/2008,12,,0
8028,11/30/2008,13,,0
8029,11/30/2008,14,,0
8030,11/30/2008,15,,0
8031,11/30/2008,16,,0
8032,11/30/2008,17,,0
8033,11/30/2008,18,,0
8034,11/30/2008,19,,0
8035,11/30/2008,20,,0
8036,11/30/2008,21,,0
8037,11/30/2008,22,,2
8038,11/30/2008,23,,0
8039,11/30/2008,24,,0
8040,12/1/2008,1,,0
8041,12/1/2008,2,,0
8042,12/1/2008,3,,0
8043,12/1/2008,4,,0
8044,12/1/2008,5,,0
8045,12/1/2008,6,,0
8046,12/1/2008,7,,480
8047,12/1/2008,8,,517
8048,12/1/2008,9,,3
8049,12/1/2008,10,,0
8050,12/1/2008,11,,0
8051,12/1/2008,12,,0
8052,12/1/2008,13,,0
8053,12/1/2008,14,,0
8054,12/1/2008,15,,0
8055,12/1/2008,16,,0
8056,12/1/2008,17,,0
8057,12/1/2008,18,,0
8058,12/1/2008,19,,0
8059,12/1/2008,20,,0
8060,12/1/2008,21,,0
8061,12/1/2008,22,,0
8062,12/1/2008,23,,0
8063,12/1/2008,24,,0
8064,12/2/2008,1,,0
8065,12/2/2008,2,,0
8066,12/2/2008,3,,0
8067,12/2/2008,4,,0
8068,12/2/2008,5,,0
8069,12/2/2008,6,,0
8070,12/2/2008,7,,0
8071,12/2/2008,8,,0
8072,12/2/2008,9,,0
8073,12/2/2008,10,,0
8074,12/2/2008,11,,0
8075,12/2/2008,12,,0
8076,12/2/2008,13,,0
8077,12/2/2008,14,,0
8078,12/2/2008,15,,0
8079,12/2/2008,16,,0
8080,12/2/2008,17,,0
8081,12/2/2008,18,,0
8082,12/2/2008,19,,4
8083,12/2/2008,20,,177
8084,12/2/2008,21,,480
8085,12/2/2008,22,,339
8086,12/2/2008,23,,0
8087,12/2/2008,24,,0
8088,12/3/2008,1,,0
8089,12/3/2008,2,,0
8090,12/3/2008,3,,0
8091,12/3/2008,4,,0
8092,12/3/2008,5,,0
8093,12/3/2008,6,,0
8094,12/3/2008,7,,88
8095,12/3/2008,8,,467
8096,12/3/2008,9,,35
8097,12/3/2008,10,,0
8098,12/3/2008,11,,0
8099,12/3/2008,12,,0
8100,12/3/2008,13,,0
8101,12/3/2008,14,,0
8102,12/3/2008,15,,0
8103,12/3/2008,16,,0
8104,12/3/2008,17,,0
8105,12/3/2008,18,,0
8106,12/3/2008,19,,5
8107,12/3/2008,20,,116
8108,12/3/2008,21,,284
8109,12/3/2008,22,,5
8110,12/3/2008,23,,0
8111,12/3/2008,24,,0
8112,12/4/2008,1,,0
8113,12/4/2008,2,,0
8114,12/4/2008,3,,0
8115,12/4/2008,4,,0
8116,12/4/2008,5,,0
8117,12/4/2008,6,,0
8118,12/4/2008,7,,376
8119,12/4/2008,8,,441
8120,12/4/2008,9,,125
8121,12/4/2008,10,,0
8122,12/4/2008,11,,0
8123,12/4/2008,12,,0
8124,12/4/2008,13,,0
8125,12/4/2008,14,,0
8126,12/4/2008,15,,0
8127,12/4/2008,16,,0
8128,12/4/2008,17,,0
8129,12/4/2008,18,,0
8130,12/4/2008,19,,20
8131,12/4/2008,20,,17
8132,12/4/2008,21,,17
8133,12/4/2008,22,,4
8134,12/4/2008,23,,0
8135,12/4/2008,24,,0
8136,12/5/2008,1,,0
8137,12/5/2008,2,,0
8138,12/5/2008,3,,0
8139,12/5/2008,4,,0
8140,12/5/2008,5,,0
8141,12/5/2008,6,,0
8142,12/5/2008,7,,65
8143,12/5/2008,8,,876
8144,12/5/2008,9,,0
8145,12/5/2008,10,,0
8146,12/5/2008,11,,0
8147,12/5/2008,12,,0
8148,12/5/2008,13,,0
8149,12/5/2008,14,,0
8150,12/5/2008,15,,0
8151,12/5/2008,16,,0
8152,12/5/2008,17,,0
8153,12/5/2008,18,,0
8154,12/5/2008,19,,0
8155,12/5/2008,20,,2
8156,12/5/2008,21,,17
8157,12/5/2008,22,,40
8158,12/5/2008,23,,0
8159,12/5/2008,24,,0
8160,12/6/2008,1,,0
8161,12/6/2008,2,,0
8162,12/6/2008,3,,0
8163,12/6/2008,4,,0
8164,12/6/2008,5,,0
8165,12/6/2008,6,,0
8166,12/6/2008,7,,4
8167,12/6/2008,8,,706
8168,12/6/2008,9,,275
8169,12/6/2008,10,,1
8170,12/6/2008,11,,0
8171,12/6/2008,12,,0
8172,12/6/2008,13,,0
8173,12/6/2008,14,,0
8174,12/6/2008,15,,0
8175,12/6/2008,16,,0
8176,12/6/2008,17,,0
8177,12/6/2008,18,,0
8178,12/6/2008,19,,0
8179,12/6/2008,20,,1
8180,12/6/2008,21,,10
8181,12/6/2008,22,,3
8182,12/6/2008,23,,0
8183,12/6/2008,24,,0
8184,12/7/2008,1,,0
8185,12/7/2008,2,,0
8186,12/7/2008,3,,0
8187,12/7/2008,4,,0
8188,12/7/2008,5,,0
8189,12/7/2008,6,,0
8190,12/7/2008,7,,33
8191,12/7/2008,8,,555
8192,12/7/2008,9,,279
8193,12/7/2008,10,,125
8194,12/7/2008,11,,3
8195,12/7/2008,12,,0
8196,12/7/2008,13,,0
8197,12/7/2008,14,,0
8198,12/7/2008,15,,0
8199,12/7/2008,16,,0
8200,12/7/2008,17,,0
8201,12/7/2008,18,,2
8202,12/7/2008,19,,1
8203,12/7/2008,20,,0
8204,12/7/2008,21,,0
8205,12/7/2008,22,,2
8206,12/7/2008,23,,0
8207,12/7/2008,24,,0
8208,12/8/2008,1,,0
8209,12/8/2008,2,,0
8210,12/8/2008,3,,0
8211,12/8/2008,4,,0
8212,12/8/2008,5,,0
8213,12/8/2008,6,,0
8214,12/8/2008,7,,28
8215,12/8/2008,8,,69
8216,12/8/2008,9,,528
8217,12/8/2008,10,,163
8218,12/8/2008,11,,3
8219,12/8/2008,12,,0
8220,12/8/2008,13,,0
8221,12/8/2008,14,,0
8222,12/8/2008,15,,0
8223,12/8/2008,16,,0
8224,12/8/2008,17,,0
8225,12/8/2008,18,,0
8226,12/8/2008,19,,154
8227,12/8/2008,20,,55
8228,12/8/2008,21,,0
8229,12/8/2008,22,,0
8230,12/8/2008,23,,0
8231,12/8/2008,24,,0
8232,12/9/2008,1,,0
8233,12/9/2008,2,,0
8234,12/9/2008,3,,0
8235,12/9/2008,4,,0
8236,12/9/2008,5,,0
8237,12/9/2008,6,,0
8238,12/9/2008,7,,0
8239,12/9/2008,8,,0
8240,12/9/2008,9,,1
8241,12/9/2008,10,,2
8242,12/9/2008,11,,0
8243,12/9/2008,12,,0
8244,12/9/2008,13,,0
8245,12/9/2008,14,,0
8246,12/9/2008,15,,0
8247,12/9/2008,16,,0
8248,12/9/2008,17,,0
8249,12/9/2008,18,,0
8250,12/9/2008,19,,720
8251,12/9/2008,20,,275
8252,12/9/2008,21,,2
8253,12/9/2008,22,,0
8254,12/9/2008,23,,0
8255,12/9/2008,24,,0
8256,12/10/2008,1,,0
8257,12/10/2008,2,,0
8258,12/10/2008,3,,0
8259,12/10/2008,4,,0
8260,12/10/2008,5,,0
8261,12/10/2008,6,,0
8262,12/10/2008,7,,0
8263,12/10/2008,8,,0
8264,12/10/2008,9,,0
8265,12/10/2008,10,,0
8266,12/10/2008,11,,0
8267,12/10/2008,12,,0
8268,12/10/2008,13,,0
8269,12/10/2008,14,,0
8270,12/10/2008,15,,0
8271,12/10/2008,16,,0
8272,12/10/2008,17,,0
8273,12/10/2008,18,,0
8274,12/10/2008,19,,604
8275,12/10/2008,20,,395
8276,12/10/2008,21,,1
8277,12/10/2008,22,,0
8278,12/10/2008,23,,0
8279,12/10/2008,24,,0
8280,12/11/2008,1,,0
8281,12/11/2008,2,,0
8282,12/11/2008,3,,0
8283,12/11/2008,4,,0
8284,12/11/2008,5,,0
8285,12/11/2008,6,,0
8286,12/11/2008,7,,0
8287,12/11/2008,8,,0
8288,12/11/2008,9,,0
8289,12/11/2008,10,,0
8290,12/11/2008,11,,0
8291,12/11/2008,12,,0
8292,12/11/2008,13,,0
8293,12/11/2008,14,,0
8294,12/11/2008,15,,0
8295,12/11/2008,16,,0
8296,12/11/2008,17,,0
8297,12/11/2008,18,,0
8298,12/11/2008,19,,743
8299,12/11/2008,20,,257
8300,12/11/2008,21,,0
8301,12/11/2008,22,,0
8302,12/11/2008,23,,0
8303,12/11/2008,24,,0
8304,12/12/2008,1,,0
8305,12/12/2008,2,,0
8306,12/12/2008,3,,0
8307,12/12/2008,4,,0
8308,12/12/2008,5,,0
8309,12/12/2008,6,,0
8310,12/12/2008,7,,0
8311,12/12/2008,8,,0
8312,12/12/2008,9,,0
8313,12/12/2008,10,,0
8314,12/12/2008,11,,0
8315,12/12/2008,12,,0
8316,12/12/2008,13,,0
8317,12/12/2008,14,,0
8318,12/12/2008,15,,0
8319,12/12/2008,16,,0
8320,12/12/2008,17,,0
8321,12/12/2008,18,,0
8322,12/12/2008,19,,671
8323,12/12/2008,20,,326
8324,12/12/2008,21,,3
8325,12/12/2008,22,,0
8326,12/12/2008,23,,0
8327,12/12/2008,24,,0
8328,12/13/2008,1,,0
8329,12/13/2008,2,,0
8330,12/13/2008,3,,0
8331,12/13/2008,4,,0
8332,12/13/2008,5,,0
8333,12/13/2008,6,,0
8334,12/13/2008,7,,0
8335,12/13/2008,8,,0
8336,12/13/2008,9,,0
8337,12/13/2008,10,,4
8338,12/13/2008,11,,0
8339,12/13/2008,12,,0
8340,12/13/2008,13,,0
8341,12/13/2008,14,,0
8342,12/13/2008,15,,0
8343,12/13/2008,16,,0
8344,12/13/2008,17,,0
8345,12/13/2008,18,,0
8346,12/13/2008,19,,64
8347,12/13/2008,20,,283
8348,12/13/2008,21,,531
8349,12/13/2008,22,,118
8350,12/13/2008,23,,0
8351,12/13/2008,24,,0
8352,12/14/2008,1,,0
8353,12/14/2008,2,,0
8354,12/14/2008,3,,0
8355,12/14/2008,4,,0
8356,12/14/2008,5,,0
8357,12/14/2008,6,,0
8358,12/14/2008,7,,0
8359,12/14/2008,8,,0
8360,12/14/2008,9,,0
8361,12/14/2008,10,,2
8362,12/14/2008,11,,0
8363,12/14/2008,12,,0
8364,12/14/2008,13,,0
8365,12/14/2008,14,,0
8366,12/14/2008,15,,3
8367,12/14/2008,16,,7
8368,12/14/2008,17,,29
8369,12/14/2008,18,,33
8370,12/14/2008,19,,153
8371,12/14/2008,20,,475
8372,12/14/2008,21,,273
8373,12/14/2008,22,,25
8374,12/14/2008,23,,0
8375,12/14/2008,24,,0
8376,12/15/2008,1,,0
8377,12/15/2008,2,,0
8378,12/15/2008,3,,0
8379,12/15/2008,4,,0
8380,12/15/2008,5,,0
8381,12/15/2008,6,,0
8382,12/15/2008,7,,0
8383,12/15/2008,8,,0
8384,12/15/2008,9,,0
8385,12/15/2008,10,,0
8386,12/15/2008,11,,0
8387,12/15/2008,12,,0
8388,12/15/2008,13,,0
8389,12/15/2008,14,,0
8390,12/15/2008,15,,0
8391,12/15/2008,16,,0
8392,12/15/2008,17,,0
8393,12/15/2008,18,,0
8394,12/15/2008,19,,13
8395,12/15/2008,20,,138
8396,12/15/2008,21,,567
8397,12/15/2008,22,,282
8398,12/15/2008,23,,0
8399,12/15/2008,24,,0
8400,12/16/2008,1,,0
8401,12/16/2008,2,,0
8402,12/16/2008,3,,0
8403,12/16/2008,4,,0
8404,12/16/2008,5,,0
8405,12/16/2008,6,,0
8406,12/16/2008,7,,330
8407,12/16/2008,8,,655
8408,12/16/2008,9,,0
8409,12/16/2008,10,,0
8410,12/16/2008,11,,0
8411,12/16/2008,12,,0
8412,12/16/2008,13,,0
8413,12/16/2008,14,,0
8414,12/16/2008,15,,0
8415,12/16/2008,16,,0
8416,12/16/2008,17,,0
8417,12/16/2008,18,,0
8418,12/16/2008,19,,0
8419,12/16/2008,20,,2
8420,12/16/2008,21,,11
8421,12/16/2008,22,,2
8422,12/16/2008,23,,0
8423,12/16/2008,24,,0
8424,12/17/2008,1,,0
8425,12/17/2008,2,,0
8426,12/17/2008,3,,0
8427,12/17/2008,4,,0
8428,12/17/2008,5,,0
8429,12/17/2008,6,,0
8430,12/17/2008,7,,603
8431,12/17/2008,8,,388
8432,12/17/2008,9,,9
8433,12/17/2008,10,,0
8434,12/17/2008,11,,0
8435,12/17/2008,12,,0
8436,12/17/2008,13,,0
8437,12/17/2008,14,,0
8438,12/17/2008,15,,0
8439,12/17/2008,16,,0
8440,12/17/2008,17,,0
8441,12/17/2008,18,,0
8442,12/17/2008,19,,0
8443,12/17/2008,20,,0
8444,12/17/2008,21,,0
8445,12/17/2008,22,,0
8446,12/17/2008,23,,0
8447,12/17/2008,24,,0
8448,12/18/2008,1,,0
8449,12/18/2008,2,,0
8450,12/18/2008,3,,0
8451,12/18/2008,4,,0
8452,12/18/2008,5,,0
8453,12/18/2008,6,,0
8454,12/18/2008,7,,293
8455,12/18/2008,8,,701
8456,12/18/2008,9,,6
8457,12/18/2008,10,,0
8458,12/18/2008,11,,0
8459,12/18/2008,12,,0
8460,12/18/2008,13,,0
8461,12/18/2008,14,,0
8462,12/18/2008,15,,0
8463,12/18/2008,16,,0
8464,12/18/2008,17,,0
8465,12/18/2008,18,,0
8466,12/18/2008,19,,0
8467,12/18/2008,20,,0
8468,12/18/2008,21,,0
8469,12/18/2008,22,,0
8470,12/18/2008,23,,0
8471,12/18/2008,24,,0
8472,12/19/2008,1,,0
8473,12/19/2008,2,,0
8474,12/19/2008,3,,0
8475,12/19/2008,4,,0
8476,12/19/2008,5,,0
8477,12/19/2008,6,,0
8478,12/19/2008,7,,151
8479,12/19/2008,8,,849
8480,12/19/2008,9,,0
8481,12/19/2008,10,,0
8482,12/19/2008,11,,0
8483,12/19/2008,12,,0
8484,12/19/2008,13,,0
8485,12/19/2008,14,,0
8486,12/19/2008,15,,0
8487,12/19/2008,16,,0
8488,12/19/2008,17,,0
8489,12/19/2008,18,,0
8490,12/19/2008,19,,0
8491,12/19/2008,20,,0
8492,12/19/2008,21,,0
8493,12/19/2008,22,,0
8494,12/19/2008,23,,0
8495,12/19/2008,24,,0
8496,12/20/2008,1,,0
8497,12/20/2008,2,,0
8498,12/20/2008,3,,0
8499,12/20/2008,4,,0
8500,12/20/2008,5,,0
8501,12/20/2008,6,,0
8502,12/20/2008,7,,0
8503,12/20/2008,8,,0
8504,12/20/2008,9,,582
8505,12/20/2008,10,,371
8506,12/20/2008,11,,1
8507,12/20/2008,12,,1
8508,12/20/2008,13,,0
8509,12/20/2008,14,,0
8510,12/20/2008,15,,0
8511,12/20/2008,16,,0
8512,12/20/2008,17,,0
8513,12/20/2008,18,,0
8514,12/20/2008,19,,8
8515,12/20/2008,20,,30
8516,12/20/2008,21,,6
8517,12/20/2008,22,,1
8518,12/20/2008,23,,0
8519,12/20/2008,24,,0
8520,12/21/2008,1,,0
8521,12/21/2008,2,,0
8522,12/21/2008,3,,0
8523,12/21/2008,4,,0
8524,12/21/2008,5,,0
8525,12/21/2008,6,,0
8526,12/21/2008,7,,0
8527,12/21/2008,8,,0
8528,12/21/2008,9,,534
8529,12/21/2008,10,,373
8530,12/21/2008,11,,16
8531,12/21/2008,12,,0
8532,12/21/2008,13,,0
8533,12/21/2008,14,,0
8534,12/21/2008,15,,0
8535,12/21/2008,16,,0
8536,12/21/2008,17,,0
8537,12/21/2008,18,,0
8538,12/21/2008,19,,41
8539,12/21/2008,20,,31
8540,12/21/2008,21,,5
8541,12/21/2008,22,,0
8542,12/21/2008,23,,0
8543,12/21/2008,24,,0
8544,12/22/2008,1,,0
8545,12/22/2008,2,,0
8546,12/22/2008,3,,0
8547,12/22/2008,4,,0
